X,Y,Photon Count,ADU Value
2,1363,2,28.82359117542955
0,1422,2,21.82359117542955
1,1422,2,25.82359117542955
1,1423,2,24.82359117542955
2,1422,2,45.82359117542955
2,1423,2,33.82359117542955
0,1422,2,21.82359117542955
0,1424,2,33.82359117542955
1,1422,2,25.82359117542955
1,1423,2,24.82359117542955
1,1424,2,39.82359117542955
2,1422,2,45.82359117542955
2,1423,2,33.82359117542955
2,1424,2,20.82359117542955
0,1435,2,30.82359117542955
1,1435,2,32.82359117542955
1,1436,2,30.82359117542955
2,1434,2,26.82359117542955
2,1435,2,44.82359117542955
2,1436,2,79.82359117542956
0,1435,2,30.82359117542955
1,1435,2,32.82359117542955
1,1436,2,30.82359117542955
2,1435,2,44.82359117542955
2,1436,2,79.82359117542956
2,1437,2,20.82359117542955
0,1472,2,29.82359117542955
1,1471,2,30.82359117542955
2,1470,2,20.82359117542955
2,1471,2,59.82359117542955
2,1472,2,39.82359117542955
0,1472,2,29.82359117542955
0,1473,2,26.82359117542955
1,1471,2,30.82359117542955
2,1471,2,59.82359117542955
2,1472,2,39.82359117542955
2,1473,2,27.82359117542955
0,1555,2,20.82359117542955
0,1557,2,32.82359117542955
1,1556,2,35.82359117542955
1,1557,2,67.82359117542956
2,1557,2,27.82359117542955
0,1557,2,32.82359117542955
0,1558,2,22.82359117542955
0,1559,2,21.82359117542955
1,1557,2,67.82359117542956
1,1558,2,33.82359117542955
2,1557,2,27.82359117542955
2,1558,2,20.82359117542955
0,1588,3,27.82359117542955
0,1589,3,78.82359117542956
0,1590,3,53.82359117542955
1,1590,3,48.82359117542955
2,1590,3,52.82359117542955
0,1590,2,53.82359117542955
0,1591,2,21.82359117542955
1,1590,2,48.82359117542955
1,1591,2,20.82359117542955
1,1592,2,26.82359117542955
2,1590,2,52.82359117542955
2,1591,2,23.82359117542955
0,1614,2,21.82359117542955
0,1615,2,34.82359117542955
0,1616,2,24.82359117542955
1,1614,2,47.82359117542955
1,1615,2,59.82359117542955
2,1615,2,20.82359117542955
0,1636,3,26.82359117542955
0,1638,3,194.82359117542956
1,1638,3,28.82359117542955
0,1638,2,194.82359117542956
0,1639,2,20.82359117542955
1,1638,2,28.82359117542955
0,1638,3,194.82359117542956
0,1639,3,20.82359117542955
1,1638,3,28.82359117542955
1,1640,3,28.82359117542955
0,1774,2,22.82359117542955
0,1775,2,78.82359117542956
1,1775,2,21.82359117542955
2,1773,2,27.82359117542955
2,1775,2,32.82359117542955
0,1951,2,40.82359117542955
0,1952,2,53.82359117542955
1,1951,2,37.82359117542955
1,1952,2,80.82359117542956
2,1951,2,27.82359117542955
0,1951,2,40.82359117542955
0,1952,2,53.82359117542955
1,1951,2,37.82359117542955
1,1952,2,80.82359117542956
2,1951,2,27.82359117542955
1,0,2,23.82359117542955
1,2,2,40.82359117542955
2,0,2,24.82359117542955
2,2,2,40.82359117542955
3,0,2,30.82359117542955
3,2,2,40.82359117542955
1,34,3,23.82359117542955
1,35,3,47.82359117542955
1,36,3,68.82359117542956
2,34,3,27.82359117542955
2,35,3,20.82359117542955
2,36,3,32.82359117542955
3,35,3,23.82359117542955
3,36,3,20.82359117542955
1,35,2,47.82359117542955
1,36,2,68.82359117542956
2,35,2,20.82359117542955
2,36,2,32.82359117542955
3,35,2,23.82359117542955
3,36,2,20.82359117542955
1,153,2,23.82359117542955
2,155,2,51.82359117542955
3,155,2,96.82359117542956
2,155,2,51.82359117542955
2,156,2,27.82359117542955
3,155,2,96.82359117542956
3,156,2,39.82359117542955
1,157,2,22.82359117542955
2,155,2,51.82359117542955
2,156,2,27.82359117542955
3,155,2,96.82359117542956
3,156,2,39.82359117542955
1,163,2,49.82359117542955
1,164,2,64.82359117542956
2,164,2,20.82359117542955
3,162,2,24.82359117542955
3,164,2,22.82359117542955
1,338,2,36.82359117542955
2,337,2,30.82359117542955
2,338,2,106.82359117542956
1,338,2,36.82359117542955
1,339,2,26.82359117542955
2,337,2,30.82359117542955
2,338,2,106.82359117542956
1,374,2,21.82359117542955
1,375,2,31.82359117542955
1,376,2,56.82359117542955
2,375,2,36.82359117542955
2,376,2,45.82359117542955
3,375,2,23.82359117542955
1,375,2,31.82359117542955
1,376,2,56.82359117542955
2,375,2,36.82359117542955
2,376,2,45.82359117542955
2,377,2,27.82359117542955
3,375,2,23.82359117542955
1,401,2,23.82359117542955
2,401,2,61.82359117542955
3,401,2,69.82359117542956
1,401,2,23.82359117542955
2,401,2,61.82359117542955
2,402,2,35.82359117542955
3,401,2,69.82359117542956
3,402,2,24.82359117542955
1,401,2,23.82359117542955
1,403,2,25.82359117542955
2,401,2,61.82359117542955
2,402,2,35.82359117542955
3,401,2,69.82359117542956
3,402,2,24.82359117542955
1,406,1,26.82359117542955
1,407,1,49.82359117542955
2,406,1,20.82359117542955
2,407,1,47.82359117542955
2,480,1,30.82359117542955
2,481,1,39.82359117542955
3,481,1,43.82359117542955
1,482,2,24.82359117542955
2,480,2,30.82359117542955
2,481,2,39.82359117542955
2,482,2,30.82359117542955
3,481,2,43.82359117542955
3,482,2,34.82359117542955
1,495,2,20.82359117542955
2,496,2,24.82359117542955
3,496,2,160.82359117542956
1,495,2,20.82359117542955
2,496,2,24.82359117542955
3,496,2,160.82359117542956
1,498,2,27.82359117542955
2,496,2,24.82359117542955
3,496,2,160.82359117542956
3,498,2,31.82359117542955
1,653,2,39.82359117542955
2,653,2,65.82359117542956
3,651,2,28.82359117542955
3,653,2,29.82359117542955
1,653,2,39.82359117542955
1,654,2,25.82359117542955
2,653,2,65.82359117542956
2,654,2,44.82359117542955
3,653,2,29.82359117542955
1,653,3,39.82359117542955
1,654,3,25.82359117542955
2,653,3,65.82359117542956
2,654,3,44.82359117542955
2,655,3,20.82359117542955
3,653,3,29.82359117542955
3,655,3,24.82359117542955
1,690,2,20.82359117542955
2,689,2,35.82359117542955
2,690,2,59.82359117542955
3,688,2,20.82359117542955
3,689,2,22.82359117542955
3,690,2,39.82359117542955
1,690,2,20.82359117542955
2,689,2,35.82359117542955
2,690,2,59.82359117542955
2,691,2,35.82359117542955
3,689,2,22.82359117542955
3,690,2,39.82359117542955
3,691,2,20.82359117542955
3,731,2,25.82359117542955
3,732,2,148.82359117542956
1,733,2,31.82359117542955
3,731,2,25.82359117542955
3,732,2,148.82359117542956
1,733,2,31.82359117542955
3,732,2,148.82359117542956
2,772,2,20.82359117542955
2,774,2,20.82359117542955
3,774,2,161.82359117542956
2,774,2,20.82359117542955
3,774,2,161.82359117542956
2,774,2,20.82359117542955
3,774,2,161.82359117542956
1,786,2,25.82359117542955
2,786,2,23.82359117542955
2,788,2,152.82359117542956
1,789,2,22.82359117542955
2,788,2,152.82359117542956
1,789,2,22.82359117542955
2,788,2,152.82359117542956
1,848,2,21.82359117542955
2,846,2,25.82359117542955
2,848,2,165.82359117542956
1,848,2,21.82359117542955
1,849,2,30.82359117542955
2,848,2,165.82359117542956
3,849,2,28.82359117542955
1,848,2,21.82359117542955
1,849,2,30.82359117542955
2,848,2,165.82359117542956
3,849,2,28.82359117542955
1,867,2,35.82359117542955
1,868,2,98.82359117542956
2,866,2,20.82359117542955
2,868,2,24.82359117542955
2,909,2,22.82359117542955
3,909,2,29.82359117542955
3,910,2,111.82359117542956
1,911,2,22.82359117542955
2,909,2,22.82359117542955
3,909,2,29.82359117542955
3,910,2,111.82359117542956
1,911,1,22.82359117542955
3,910,1,111.82359117542956
1,935,2,25.82359117542955
2,933,2,44.82359117542955
2,934,2,23.82359117542955
2,935,2,22.82359117542955
3,933,2,44.82359117542955
3,934,2,27.82359117542955
1,1062,3,22.82359117542955
2,1060,3,25.82359117542955
2,1062,3,21.82359117542955
3,1062,3,189.82359117542956
1,1062,2,22.82359117542955
2,1062,2,21.82359117542955
3,1062,2,189.82359117542956
1,1062,3,22.82359117542955
2,1062,3,21.82359117542955
3,1062,3,189.82359117542956
3,1064,3,29.82359117542955
1,1070,2,28.82359117542955
2,1070,2,32.82359117542955
3,1069,2,22.82359117542955
3,1070,2,36.82359117542955
3,1071,2,98.82359117542956
1,1070,2,28.82359117542955
2,1070,2,32.82359117542955
3,1070,2,36.82359117542955
3,1071,2,98.82359117542956
1,1108,2,24.82359117542955
2,1108,2,50.82359117542955
2,1109,2,36.82359117542955
3,1107,2,20.82359117542955
3,1108,2,33.82359117542955
3,1109,2,34.82359117542955
1,1108,2,24.82359117542955
1,1110,2,24.82359117542955
2,1108,2,50.82359117542955
2,1109,2,36.82359117542955
2,1110,2,21.82359117542955
3,1108,2,33.82359117542955
3,1109,2,34.82359117542955
1,1134,2,23.82359117542955
1,1135,2,29.82359117542955
2,1134,2,37.82359117542955
2,1135,2,62.82359117542955
3,1133,2,22.82359117542955
1,1140,2,20.82359117542955
1,1141,2,32.82359117542955
1,1142,2,34.82359117542955
2,1141,2,46.82359117542955
2,1142,2,28.82359117542955
3,1140,2,29.82359117542955
1,1141,2,32.82359117542955
1,1142,2,34.82359117542955
1,1143,2,23.82359117542955
2,1141,2,46.82359117542955
2,1142,2,28.82359117542955
1,1167,2,22.82359117542955
1,1168,2,95.82359117542956
2,1167,2,21.82359117542955
3,1167,2,23.82359117542955
3,1169,2,22.82359117542955
1,1172,2,24.82359117542955
1,1174,2,21.82359117542955
2,1172,2,20.82359117542955
3,1172,2,97.82359117542956
3,1173,2,27.82359117542955
2,1233,1,56.82359117542955
3,1233,1,65.82359117542956
1,1234,2,20.82359117542955
2,1233,2,56.82359117542955
2,1234,2,23.82359117542955
3,1233,2,65.82359117542956
1,1234,2,20.82359117542955
1,1235,2,24.82359117542955
2,1233,2,56.82359117542955
2,1234,2,23.82359117542955
2,1235,2,25.82359117542955
3,1233,2,65.82359117542956
1,1282,2,25.82359117542955
1,1283,2,22.82359117542955
2,1282,2,30.82359117542955
2,1283,2,65.82359117542956
3,1283,2,50.82359117542955
1,1282,2,25.82359117542955
1,1283,2,22.82359117542955
2,1282,2,30.82359117542955
2,1283,2,65.82359117542956
3,1283,2,50.82359117542955
3,1284,2,52.82359117542955
1,1334,2,59.82359117542955
2,1334,2,64.82359117542956
3,1333,2,27.82359117542955
1,1334,1,59.82359117542955
2,1334,1,64.82359117542956
1,1343,2,23.82359117542955
2,1343,2,53.82359117542955
2,1344,2,73.82359117542956
1,1362,2,51.82359117542955
1,1363,2,44.82359117542955
2,1362,2,26.82359117542955
2,1363,2,28.82359117542955
3,1364,2,30.82359117542955
1,1373,2,20.82359117542955
2,1373,2,32.82359117542955
2,1375,2,60.82359117542955
3,1374,2,25.82359117542955
3,1375,2,75.82359117542956
1,1376,3,23.82359117542955
2,1375,3,60.82359117542955
2,1376,3,56.82359117542955
3,1374,3,25.82359117542955
3,1375,3,75.82359117542956
3,1376,3,52.82359117542955
1,1376,3,23.82359117542955
2,1375,3,60.82359117542955
2,1376,3,56.82359117542955
3,1375,3,75.82359117542956
3,1376,3,52.82359117542955
1,1376,2,23.82359117542955
1,1378,2,30.82359117542955
2,1376,2,56.82359117542955
3,1376,2,52.82359117542955
1,1399,2,28.82359117542955
2,1398,2,23.82359117542955
3,1399,2,35.82359117542955
3,1400,2,97.82359117542956
1,1399,2,28.82359117542955
3,1399,2,35.82359117542955
3,1400,2,97.82359117542956
3,1401,2,22.82359117542955
1,1422,2,25.82359117542955
1,1423,2,24.82359117542955
2,1422,2,45.82359117542955
2,1423,2,33.82359117542955
3,1422,2,37.82359117542955
3,1423,2,30.82359117542955
1,1435,3,32.82359117542955
1,1436,3,30.82359117542955
2,1434,3,26.82359117542955
2,1435,3,44.82359117542955
2,1436,3,79.82359117542956
3,1435,3,28.82359117542955
3,1436,3,47.82359117542955
1,1436,2,30.82359117542955
1,1438,2,27.82359117542955
2,1436,2,79.82359117542956
2,1437,2,20.82359117542955
3,1436,2,47.82359117542955
3,1438,2,26.82359117542955
1,1556,2,35.82359117542955
1,1557,2,67.82359117542956
1,1558,2,33.82359117542955
2,1557,2,27.82359117542955
2,1558,2,20.82359117542955
1,1590,2,48.82359117542955
1,1591,2,20.82359117542955
2,1590,2,52.82359117542955
2,1591,2,23.82359117542955
3,1589,2,25.82359117542955
1,1590,2,48.82359117542955
1,1591,2,20.82359117542955
1,1592,2,26.82359117542955
2,1590,2,52.82359117542955
2,1591,2,23.82359117542955
1,1614,2,47.82359117542955
1,1615,2,59.82359117542955
2,1613,2,31.82359117542955
2,1615,2,20.82359117542955
3,1614,2,23.82359117542955
1,1676,2,29.82359117542955
2,1677,2,45.82359117542955
2,1678,2,23.82359117542955
3,1676,2,24.82359117542955
3,1677,2,76.82359117542956
2,1677,2,45.82359117542955
2,1678,2,23.82359117542955
3,1677,2,76.82359117542956
3,1679,2,21.82359117542955
1,1949,2,22.82359117542955
1,1951,2,37.82359117542955
2,1951,2,27.82359117542955
3,1949,2,69.82359117542956
3,1950,2,84.82359117542956
1,1951,2,37.82359117542955
1,1952,2,80.82359117542956
2,1951,2,27.82359117542955
3,1950,2,84.82359117542956
2,0,2,24.82359117542955
2,2,2,40.82359117542955
3,0,2,30.82359117542955
3,2,2,40.82359117542955
4,0,2,28.82359117542955
4,2,2,34.82359117542955
2,155,2,51.82359117542955
3,155,2,96.82359117542956
4,155,2,22.82359117542955
2,155,2,51.82359117542955
2,156,2,27.82359117542955
3,155,2,96.82359117542956
3,156,2,39.82359117542955
4,155,2,22.82359117542955
2,260,2,23.82359117542955
4,259,2,163.82359117542956
2,260,2,23.82359117542955
3,261,2,24.82359117542955
4,259,2,163.82359117542956
2,337,1,30.82359117542955
2,338,1,106.82359117542956
2,375,2,36.82359117542955
2,376,2,45.82359117542955
2,377,2,27.82359117542955
3,375,2,23.82359117542955
4,376,2,29.82359117542955
2,401,2,61.82359117542955
3,401,2,69.82359117542956
4,399,2,22.82359117542955
4,401,2,35.82359117542955
2,401,2,61.82359117542955
2,402,2,35.82359117542955
3,401,2,69.82359117542956
3,402,2,24.82359117542955
4,401,2,35.82359117542955
2,439,3,21.82359117542955
3,439,3,26.82359117542955
4,439,3,21.82359117542955
4,440,3,216.82359117542956
2,439,3,21.82359117542955
2,441,3,21.82359117542955
3,439,3,26.82359117542955
4,439,3,21.82359117542955
4,440,3,216.82359117542956
2,441,2,21.82359117542955
4,440,2,216.82359117542956
3,475,2,55.82359117542955
3,476,2,36.82359117542955
3,477,2,22.82359117542955
4,475,2,33.82359117542955
4,476,2,25.82359117542955
2,496,2,24.82359117542955
3,496,2,160.82359117542956
2,496,2,24.82359117542955
3,496,2,160.82359117542956
2,496,2,24.82359117542955
3,496,2,160.82359117542956
3,498,2,31.82359117542955
2,647,2,20.82359117542955
3,646,2,31.82359117542955
3,647,2,39.82359117542955
4,645,2,24.82359117542955
4,646,2,43.82359117542955
4,647,2,52.82359117542955
2,647,2,20.82359117542955
3,646,2,31.82359117542955
3,647,2,39.82359117542955
4,646,2,43.82359117542955
4,647,2,52.82359117542955
4,648,2,21.82359117542955
2,689,2,35.82359117542955
2,690,2,59.82359117542955
3,688,2,20.82359117542955
3,689,2,22.82359117542955
3,690,2,39.82359117542955
4,688,2,28.82359117542955
3,731,2,25.82359117542955
3,732,2,148.82359117542956
4,731,2,23.82359117542955
3,731,2,25.82359117542955
3,732,2,148.82359117542956
4,731,2,23.82359117542955
3,732,1,148.82359117542956
2,772,2,20.82359117542955
2,774,2,20.82359117542955
3,774,2,161.82359117542956
4,772,2,21.82359117542955
2,774,2,20.82359117542955
3,774,2,161.82359117542956
2,774,2,20.82359117542955
3,774,2,161.82359117542956
4,776,2,23.82359117542955
2,786,2,23.82359117542955
2,788,2,152.82359117542956
2,788,2,152.82359117542956
4,789,2,20.82359117542955
2,788,2,152.82359117542956
4,789,2,20.82359117542955
2,846,2,25.82359117542955
2,848,2,165.82359117542956
2,848,2,165.82359117542956
3,849,2,28.82359117542955
3,897,2,57.82359117542955
3,898,2,30.82359117542955
4,896,2,23.82359117542955
4,897,2,43.82359117542955
4,898,2,43.82359117542955
2,899,2,22.82359117542955
3,897,2,57.82359117542955
3,898,2,30.82359117542955
3,899,2,23.82359117542955
4,897,2,43.82359117542955
4,898,2,43.82359117542955
2,909,2,22.82359117542955
3,909,2,29.82359117542955
3,910,2,111.82359117542956
4,910,2,25.82359117542955
2,909,2,22.82359117542955
3,909,2,29.82359117542955
3,910,2,111.82359117542956
4,910,2,25.82359117542955
2,927,2,26.82359117542955
3,927,2,33.82359117542955
4,927,2,91.82359117542956
2,927,2,26.82359117542955
3,927,2,33.82359117542955
4,927,2,91.82359117542956
4,928,2,29.82359117542955
2,927,2,26.82359117542955
3,927,2,33.82359117542955
4,927,2,91.82359117542956
4,928,2,29.82359117542955
4,929,2,23.82359117542955
2,933,2,44.82359117542955
3,931,2,26.82359117542955
3,933,2,44.82359117542955
4,931,2,50.82359117542955
2,1060,2,25.82359117542955
2,1062,2,21.82359117542955
3,1062,2,189.82359117542956
2,1062,2,21.82359117542955
3,1062,2,189.82359117542956
4,1063,2,23.82359117542955
2,1062,3,21.82359117542955
3,1062,3,189.82359117542956
3,1064,3,29.82359117542955
4,1063,3,23.82359117542955
2,1070,2,32.82359117542955
3,1070,2,36.82359117542955
3,1071,2,98.82359117542956
4,1072,2,21.82359117542955
2,1073,2,25.82359117542955
3,1071,2,98.82359117542956
4,1072,2,21.82359117542955
4,1073,2,26.82359117542955
2,1172,2,20.82359117542955
3,1171,2,21.82359117542955
3,1172,2,97.82359117542956
4,1170,2,29.82359117542955
4,1172,2,37.82359117542955
2,1172,2,20.82359117542955
3,1171,2,21.82359117542955
3,1172,2,97.82359117542956
3,1173,2,27.82359117542955
4,1172,2,37.82359117542955
2,1172,2,20.82359117542955
3,1172,2,97.82359117542956
3,1173,2,27.82359117542955
4,1172,2,37.82359117542955
2,1181,2,20.82359117542955
3,1180,2,22.82359117542955
4,1181,2,144.82359117542956
2,1181,2,20.82359117542955
3,1180,2,22.82359117542955
4,1181,2,144.82359117542956
2,1233,2,56.82359117542955
3,1233,2,65.82359117542956
4,1231,2,21.82359117542955
4,1232,2,24.82359117542955
2,1233,2,56.82359117542955
2,1234,2,23.82359117542955
3,1233,2,65.82359117542956
4,1232,2,24.82359117542955
2,1233,2,56.82359117542955
2,1234,2,23.82359117542955
2,1235,2,25.82359117542955
3,1233,2,65.82359117542956
2,1282,2,30.82359117542955
2,1283,2,65.82359117542956
3,1283,2,50.82359117542955
3,1284,2,52.82359117542955
4,1284,2,23.82359117542955
2,1283,2,65.82359117542956
3,1283,2,50.82359117542955
3,1284,2,52.82359117542955
3,1285,2,22.82359117542955
4,1284,2,23.82359117542955
3,1305,2,50.82359117542955
3,1306,2,56.82359117542955
4,1305,2,52.82359117542955
4,1306,2,64.82359117542956
2,1307,3,25.82359117542955
3,1305,3,50.82359117542955
3,1306,3,56.82359117542955
4,1305,3,52.82359117542955
4,1306,3,64.82359117542956
4,1307,3,25.82359117542955
2,1307,2,25.82359117542955
3,1306,2,56.82359117542955
4,1306,2,64.82359117542956
4,1307,2,25.82359117542955
3,1333,2,27.82359117542955
4,1332,2,135.82359117542956
2,1334,2,64.82359117542956
3,1333,2,27.82359117542955
4,1332,2,135.82359117542956
2,1343,2,53.82359117542955
2,1344,2,73.82359117542956
3,1342,2,20.82359117542955
4,1343,2,22.82359117542955
4,1344,2,26.82359117542955
2,1343,2,53.82359117542955
2,1344,2,73.82359117542956
4,1343,2,22.82359117542955
4,1344,2,26.82359117542955
2,1375,3,60.82359117542955
2,1376,3,56.82359117542955
3,1374,3,25.82359117542955
3,1375,3,75.82359117542956
3,1376,3,52.82359117542955
2,1375,2,60.82359117542955
2,1376,2,56.82359117542955
3,1375,2,75.82359117542956
3,1376,2,52.82359117542955
2,1382,2,23.82359117542955
3,1383,2,20.82359117542955
3,1384,2,53.82359117542955
4,1383,2,26.82359117542955
4,1384,2,63.82359117542955
3,1383,2,20.82359117542955
3,1384,2,53.82359117542955
3,1385,2,29.82359117542955
4,1383,2,26.82359117542955
4,1384,2,63.82359117542955
4,1385,2,26.82359117542955
2,1398,2,23.82359117542955
3,1399,2,35.82359117542955
3,1400,2,97.82359117542956
4,1399,2,24.82359117542955
4,1400,2,31.82359117542955
3,1400,2,97.82359117542956
3,1401,2,22.82359117542955
4,1400,2,31.82359117542955
4,1401,2,24.82359117542955
4,1402,2,24.82359117542955
2,1422,2,45.82359117542955
2,1423,2,33.82359117542955
3,1422,2,37.82359117542955
3,1423,2,30.82359117542955
4,1423,2,20.82359117542955
2,1422,2,45.82359117542955
2,1423,2,33.82359117542955
2,1424,2,20.82359117542955
3,1422,2,37.82359117542955
3,1423,2,30.82359117542955
4,1423,2,20.82359117542955
2,1434,3,26.82359117542955
2,1435,3,44.82359117542955
2,1436,3,79.82359117542956
3,1435,3,28.82359117542955
3,1436,3,47.82359117542955
4,1435,3,27.82359117542955
4,1436,3,25.82359117542955
2,1435,3,44.82359117542955
2,1436,3,79.82359117542956
2,1437,3,20.82359117542955
3,1435,3,28.82359117542955
3,1436,3,47.82359117542955
4,1435,3,27.82359117542955
4,1436,3,25.82359117542955
4,1437,3,26.82359117542955
2,1436,3,79.82359117542956
2,1437,3,20.82359117542955
3,1436,3,47.82359117542955
3,1438,3,26.82359117542955
4,1436,3,25.82359117542955
4,1437,3,26.82359117542955
4,1438,3,38.82359117542955
2,1437,2,20.82359117542955
3,1438,2,26.82359117542955
4,1437,2,26.82359117542955
4,1438,2,38.82359117542955
4,1439,2,76.82359117542956
2,1440,2,21.82359117542955
3,1438,2,26.82359117542955
3,1440,2,22.82359117542955
4,1438,2,38.82359117542955
4,1439,2,76.82359117542956
4,1440,2,24.82359117542955
3,1637,2,26.82359117542955
3,1638,2,22.82359117542955
3,1639,2,27.82359117542955
4,1637,2,23.82359117542955
